User Name,Role,Short Role Description,Authorization Object,Field name,From Value,To Value
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MATE_WRK,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MATE_WRK,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MRES_BWA,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MRES_BWA,BWART,,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MRES_WWA,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MRES_WWA,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MRES_WWA,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BMB,ACTVT,02,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BMB,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BMB,BWART,,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,ACTVT,*,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,301,302
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,311,312
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,343,344
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,453,454
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,632,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,651,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,653,654
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,953,954
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,955,956
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,957,958
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,959,960
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,961,962
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,963,964
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,983,984
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWA,BWART,,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWE,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWE,BWART,,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWF,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_BWF,BWART,,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WMB,ACTVT,02,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WMB,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WMB,ACTVT,04,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WMB,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WMB,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,ACTVT,*,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWA,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWE,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWE,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWE,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWF,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWF,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_MSEG_WWF,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_RAHM_WRK,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_RAHM_WRK,ACTVT,09,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_RAHM_WRK,ACTVT,F4,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_RAHM_WRK,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_RAHM_WRK,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_SES_WRK,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_SES_WRK,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),M_SES_WRK,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),S_BDS_DS,ACTVT,30,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),S_BDS_DS,CLASSNAME,BUS2017,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),S_BDS_DS,CLASSTYPE,BO,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),S_TCODE,TCD,MIGO,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,ACTVT,01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,ACTVT,02,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,ACTVT,04,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,VSTEL,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),V_LIKP_VST,VSTEL,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),W_BETR_USR,ACTVT,03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),W_BETR_USR,ACTVT,F4,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),W_BETR_USR,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),W_BETR_USR,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_EKGRP,EKGRP,SG1,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_EKGRP,EKGRP,SG2,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_EKGRP,EKGRP,SG3,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_EKGRP,WERKS,SG01,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_EKGRP,WERKS,SG03,
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_MSEG_VT,ZMBWTAR,815FV,815FV
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_MSEG_VT,ZMBWTAR,815SV,815SV
WSLEE,ZSG_MM_LO.PRO-TRS_815,MEAP Transfer Posting for Stock (LEHE/1801),ZM_MSEG_VT,ZMBWTAR,815ZV,815ZV
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCD,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCD,DOKAR,SL1,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCD,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCD,DOKAR,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,DOKAR,SL1,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,DOKST,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,DOKAR,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,C_DRAW_TCS,DOKST,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_KNA1_BED,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_KNA1_BED,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_KNA1_BED,BRGRU,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_LFA1_BEK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_LFA1_BEK,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,F_LFA1_BEK,BRGRU,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_ANFR_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_ANFR_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_BEST_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_BEST_WRK,ACTVT,09,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_BEST_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_INVVAL,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_INVVAL,DISPINVVAL,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MATE_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MATE_WRK,ACTVT,08,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MATE_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MATE_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MATE_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MRES_BWA,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MRES_BWA,BWART,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MRES_WWA,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MRES_WWA,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MSEG_BMB,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MSEG_BMB,BWART,,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MSEG_WMB,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MSEG_WMB,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MTDI_ORG,DISPO,*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MTDI_ORG,MDAKT,A,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MTDI_ORG,MDAKT,R,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_MTDI_ORG,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_QTN_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_QTN_WRK,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_QTN_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RAHM_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RAHM_WRK,ACTVT,09,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RAHM_WRK,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RAHM_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RFQ_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RFQ_WRK,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_RFQ_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_SES_WRK,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,M_SES_WRK,WERKS,SG*,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,S_TCODE,TCD,MB51,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,S_TCODE,TCD,MB59,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,S_TCODE,TCD,MD04,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,S_TCODE,TCD,MMBE,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,W_BETR_USR,ACTVT,03,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,W_BETR_USR,ACTVT,F4,
WSLEE,ZSG_MM_MAT.DSP_XXX,MEAP display material document and stock,W_BETR_USR,WERKS,SG*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),/SCWM/PROD,/SCWM/LGNU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),/SCWM/PROD,/SCWM/PROD,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),/SCWM/PROD,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,BERSL,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,OBTYP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,STSMA,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,BERSL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,OBTYP,IEQ,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERST_T,STSMA,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,BERSL,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,OBTYP,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,STSMA,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,BERSL,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,OBTYP,IEQ,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),B_USERSTAT,STSMA,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,22,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,73,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,81,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,85,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_BGR,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,22,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,73,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,81,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,85,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,F4,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,' ',
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,1,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,2,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,3,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AENST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,RLKEY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,22,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AENST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,RLKEY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AEFUN,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,AENST,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,BEGRU,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_ERW,RLKEY,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_RV1,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_AENR_RV1,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_APO_PROD,ACTVT,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_APO_PROD,APO_LOC,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_APO_PROD,APO_PROD,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_CABN,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_CABN_GRP,ATAUTH,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKAR,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,STKO_DOC,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,STPO_DOC,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,STATUS,*,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,01,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,02,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,03,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,06,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKAR,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,DOKOB,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,STATUS,,
WSLEE,ZSG_MM_MM.PRO_ADMIN,MEAP Material Maintenance(Admin),C_DRAD_OBJ,ACTVT,,
