Client,ROLE,MASTER_ROLE,DESC
800,ZSG_SD_SO.DSP_835,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(FASS/1820)
800,ZSG_SD_SO.DSP_836,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(FACS/1820)
800,ZSG_SD_SO.DSP_837,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(FACS/1820)
800,ZSG_SD_SO.DSP_838,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(FASV/1820)
800,ZSG_SD_SO.DSP_851,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report (APCR/1810)
800,ZSG_SD_SO.DSP_861,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(SEMI/1808)
800,ZSG_SD_SO.DSP_872,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report(PUPS/1811)
800,ZSG_SD_SO.DSP_911,ZSG_SD_SO.DSP_XXX,MEAP Sales Order Display and Report (ACDC/1813)
800,ZSG_SD_SO.DSP_XXX,,MEAP Sales Order Display and Report
800,ZSG_SD_SO.INTF_851,ZSG_SD_SO.INTF_XXX,MEAP SO Interface Role (APCR/1810)
800,ZSG_SD_SO.INTF_861,,MEAP SEMI SO Interface Role
800,ZSG_SD_SO.INTF_XXX,,MEAP APC Sales Order Interface
800,ZSG_SD_SO.PRO_812,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (LEAC/1801)
800,ZSG_SD_SO.PRO_813,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (LERM/1801)
800,ZSG_SD_SO.PRO_815,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (LEHE/1801)
800,ZSG_SD_SO.PRO_833,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (FAIS/1820)
800,ZSG_SD_SO.PRO_835,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (FASS/1820)
800,ZSG_SD_SO.PRO_836,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (FACS/1820)
800,ZSG_SD_SO.PRO_837,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (FACS/1820)
800,ZSG_SD_SO.PRO_838,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (FASV/1820)
800,ZSG_SD_SO.PRO_851,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor(APCR/1810)
800,ZSG_SD_SO.PRO_861,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (SEMI/1808)
800,ZSG_SD_SO.PRO_872,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (PUPS/1811)
800,ZSG_SD_SO.PRO_911,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor (ACDC/1813)
800,ZSG_SD_SO.PRO_ADMIN,ZSG_SD_SO.PRO_XXX,MEAP Sales Order Processor for A&F
800,ZSG_SD_SO.PRO_XXX,,MEAP Sales Order Processor
900,ZSG_AL_AP.DSP_XXX,,MEAP Across Module Reports for AP
900,ZSG_AL_AR.DSP_XXX,,MEAP Across Module Reports for AR
900,ZSG_AL_LO.PRO_YUSEN_208,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles -208"
900,ZSG_AL_LO.PRO_YUSEN_209,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-209"
900,ZSG_AL_LO.PRO_YUSEN_210,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-210"
900,ZSG_AL_LO.PRO_YUSEN_213,ZSG_AL_LO.PRO_YUSEN_XXX," MEAP Yusen Logistics GR,GI roles-213"
900,ZSG_AL_LO.PRO_YUSEN_214,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-214"
900,ZSG_AL_LO.PRO_YUSEN_215,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-215"
900,ZSG_AL_LO.PRO_YUSEN_218,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-218"
900,ZSG_AL_LO.PRO_YUSEN_219,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-219"
900,ZSG_AL_LO.PRO_YUSEN_220,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-220"
900,ZSG_AL_LO.PRO_YUSEN_221,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-221"
900,ZSG_AL_LO.PRO_YUSEN_223,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-223"
900,ZSG_AL_LO.PRO_YUSEN_232,ZSG_AL_LO.PRO_YUSEN_XXX,"MEAP Yusen Logistics GR,GI roles-232"
900,ZSG_AL_LO.PRO_YUSEN_XXX,,"MEAP Yusen Logistics GR,GI roles-208,209,210,213,214,215,218,219,220,221,223,232"
900,ZSG_BS_OU.PRO,,MEAP: Non-critical Basis Authorizations for MEAP Users
900,ZSG_BS_UT.DSP_104,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (A&F/1899)
900,ZSG_BS_UT.DSP_202,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (APC/1810)
900,ZSG_BS_UT.DSP_203,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (SCPW/1808)
900,ZSG_BS_UT.DSP_204,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (VIPO)
900,ZSG_BS_UT.DSP_205,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (VISM/1803)
900,ZSG_BS_UT.DSP_206,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (VISV/1803)
900,ZSG_BS_UT.DSP_207,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (LEPO)
900,ZSG_BS_UT.DSP_208,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (LEAC/1801)
900,ZSG_BS_UT.DSP_209,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (LERM/1811)
900,ZSG_BS_UT.DSP_210,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (LEHE/1801)
900,ZSG_BS_UT.DSP_212,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (PVPO)
900,ZSG_BS_UT.DSP_213,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (PVSM/1802)
900,ZSG_BS_UT.DSP_214,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (PVPS/1802)
900,ZSG_BS_UT.DSP_215,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (JTSM/1802)
900,ZSG_BS_UT.DSP_216,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FAPO)
900,ZSG_BS_UT.DSP_217,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FPAG)
900,ZSG_BS_UT.DSP_218,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FIAS/1806)
900,ZSG_BS_UT.DSP_219,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FIAP/1806)
900,ZSG_BS_UT.DSP_220,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FLVS/1807)
900,ZSG_BS_UT.DSP_221,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FNSM/1805)
900,ZSG_BS_UT.DSP_222,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FNSV/1805)
900,ZSG_BS_UT.DSP_223,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FMSM/1809)
900,ZSG_BS_UT.DSP_224,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FMSV/1809)
900,ZSG_BS_UT.DSP_225,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (FASV/1814)
900,ZSG_BS_UT.DSP_226,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (ITSS/1812)
900,ZSG_BS_UT.DSP_229,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (TS/1813)
900,ZSG_BS_UT.DSP_230,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (PUUS/1813)
900,ZSG_BS_UT.DSP_232,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (LEVI/1803)
900,ZSG_BS_UT.DSP_245,ZSG_BS_UT.DSP_XXX,MEAP Directory File Download (ACDC/1814)
900,ZSG_BS_UT.DSP_XXX,,MEAP File Download
900,ZSG_CO_OM.IOADM_XXX,,MEAP: Controlling - Internal Order Admin
900,ZSG_CO_OM.IORPT_XXX,,MEAP: Controlling - Internal Order Reports
900,ZSG_CO_PA.SDSP_202,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(APCR/1810)
900,ZSG_CO_PA.SDSP_203,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(SCPW/1808)
900,ZSG_CO_PA.SDSP_205,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(VISM/1803)
900,ZSG_CO_PA.SDSP_206,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(VISV/1803)
900,ZSG_CO_PA.SDSP_207,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LEPO)
900,ZSG_CO_PA.SDSP_208,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LEAC/1801)
900,ZSG_CO_PA.SDSP_209,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LERM/1811)
900,ZSG_CO_PA.SDSP_210,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LEHE/1801)
900,ZSG_CO_PA.SDSP_211,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LESV)
900,ZSG_CO_PA.SDSP_213,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(PVSM/1802)
900,ZSG_CO_PA.SDSP_214,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(PVPS/1802)
900,ZSG_CO_PA.SDSP_215,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(JTSM/1802)
900,ZSG_CO_PA.SDSP_218,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FIAS/1806)
900,ZSG_CO_PA.SDSP_219,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FIAP/1806)
900,ZSG_CO_PA.SDSP_220,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FLVS/1807)
900,ZSG_CO_PA.SDSP_221,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FNSM/1805)
900,ZSG_CO_PA.SDSP_222,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FNSV/1805)
900,ZSG_CO_PA.SDSP_223,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FMSM/1809)
900,ZSG_CO_PA.SDSP_224,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FMSV/1809)
900,ZSG_CO_PA.SDSP_225,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(FASV/1804)
900,ZSG_CO_PA.SDSP_226,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(ITSS/1812)
900,ZSG_CO_PA.SDSP_229,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(TS/1813)
900,ZSG_CO_PA.SDSP_230,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(PUUS/1813)
900,ZSG_CO_PA.SDSP_232,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display and Report(LEVI/1803)
900,ZSG_CO_PA.SDSP_245,ZSG_CO_PA.SDSP_XXX,MEAP Controlling Profitability Analysis COPA Display & Report (ACDC/1814)
900,ZSG_CO_PA.SDSP_XXX,,MEAP Controlling Profitability Analysis COPA Display and Report
900,ZSG_CS_EM.ADM_222,ZSG_CS_EM.ADM_XXX,Service Master data Maintainance (FNSV/222)
900,ZSG_CS_EM.ADM_224,ZSG_CS_EM.ADM_XXX,Service Master data Maintainance (MECH/224)
900,ZSG_CS_EM.ADM_225,ZSG_CS_EM.ADM_XXX,Service Master data Maintainance for (FASV/225)
900,ZSG_CS_EM.ADM_XXX,,Service Master data Maintainance All
900,ZSG_CS_EM.DSP_221,ZSG_CS_EM.DSP_XXX,Service master data display (FNSM/221)
900,ZSG_CS_EM.DSP_222,ZSG_CS_EM.DSP_XXX,Service master data display (FNSV/222)
900,ZSG_CS_EM.DSP_224,ZSG_CS_EM.DSP_XXX,Service master data display (MECH/224)
900,ZSG_CS_EM.DSP_225,ZSG_CS_EM.DSP_XXX,Service master data display (FASV/225)
900,ZSG_CS_EM.DSP_XXX,,MEAP: Service Master data Display
900,ZSG_CS_EM.ECP_222,ZSG_CS_EM.ECP_XXX,Service MD Maint. Export Control(FNSV/222)
900,ZSG_CS_EM.ECP_224,ZSG_CS_EM.ECP_XXX,Service MD Maint. Export Control(MECH/224)
900,ZSG_CS_EM.ECP_225,ZSG_CS_EM.ECP_XXX,Service MD Maint. Export Control(FASV/225)
900,ZSG_CS_EM.ECP_XXX,,Service MD Maint. Export Control
900,ZSG_CS_LO.PRO-GI_XXX,,Post good issue for service
900,ZSG_CS_LO.PRO-GR_XXX,,Inventory movement processor for Service
900,ZSG_CS_NO.ADM,,MEAP: Service Operation Admin for Settlement
900,ZSG_CS_NO.DSP_222,ZSG_CS_NO.DSP_XXX,MEAP: Service Operation Display (FNSV/222)
900,ZSG_CS_NO.DSP_224,ZSG_CS_NO.DSP_XXX,MEAP: Service Operation Display  (FMSV/224)
900,ZSG_CS_NO.DSP_225,ZSG_CS_NO.DSP_XXX,MEAP: Service Operation Display (FASV/225)
900,ZSG_CS_NO.DSP_XXX,,MEAP: Service Operation Display
900,ZSG_CS_NO.PRO_222,ZSG_CS_NO.PRO_XXX,Service operation processor (FNSV/222)
900,ZSG_CS_NO.PRO_224,ZSG_CS_NO.PRO_XXX,Service operation processor (FMSV/224)
900,ZSG_CS_NO.PRO_225,ZSG_CS_NO.PRO_XXX,Service operation processor (FASV/225)
900,ZSG_CS_NO.PRO_XXX,,Service operation processor
900,ZSG_FI_AP.DISP,,MEAP: Finance- Accounts Payable Display
900,ZSG_FI_AP.LOGI,,MEAP: Finance- Accounts Payable Logistic Invoice Verification
900,ZSG_FI_AP.PRO,,MEAP: Finance- Accounts Payable Transaction Processor
900,ZSG_FI_AP.VENADM,,MEAP: Finance- Accounts Payable Vendor Master Administrator
900,ZSG_FI_AP.VENCFM,,MEAP: Finance- Accounts Payable Vendor Master Changes Confirmation
900,ZSG_FI_AR.CUSADM,,MEAP: Finance- Accounts Receivable Customer Master Administrator
900,ZSG_FI_AR.CUSADM_CONTACTPERSON,,MEAP: Finance- AR Customer Master Admin - Contact Person Creation
900,ZSG_FI_AR.CUSADM_SHIPTOPARTY,,MEAP: Finance- AR Customer Master Admin - ShipToParty Creation Only
900,ZSG_FI_AR.CUSADM_SOLDTOPARTIES,,MEAP: Finance- AR Customer Master Admin - SoldToParty & Others expt ShipToParty
900,ZSG_FI_AR.CUSADM_STP_PTNER,,MEAP: Finance- AR Customer Master Admin - Change ShipToParty Partner Function
900,ZSG_FI_AR.DISP,,MEAP: Finance- Accounts Receivable Display
900,ZSG_FI_AR.PRO,,MEAP: Finance- Accounts Receivable Transaction Processor
900,ZSG_FI_AR.PYMT,,MEAP: Finance- Accounts Receivable Payments
900,ZSG_FI_AR.SOAADM,,MEAP: Finance- Accounts Receivable SOA Text Administrator
900,ZSG_FI_CF.DSP,,MEAP: Finance- Cashflow- Liquidity Planner Display
900,ZSG_FI_CF.PRO,,MEAP: Finance- Cashflow- Liquidity Planner
900,ZSG_FI_CK.LOT.PRO,,MEAP: Check Lot Prepare for AF
900,ZSG_FI_GL.ADM,,"MEAP: Finance- General Ledger, Profit Center & Cost Center Master Data Admin"
900,ZSG_FI_GL.CHG,,MEAP: Finance- General Ledger Document Change
900,ZSG_FI_GL.DISP,,"MEAP: Finance-GL, Profit Ctr, Cost Ctr Master Data & Posting Display"
900,ZSG_FI_GL.MGRP,,MEAP: Finance- General Ledger Management Report
900,ZSG_FI_GL.PRO,,MEAP: Finance- General Ledger Processor
900,ZSG_FI_GL.SDSP_202,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(APCR/1810)
900,ZSG_FI_GL.SDSP_203,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(SCPW/1808)
900,ZSG_FI_GL.SDSP_204,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(VIPO)
900,ZSG_FI_GL.SDSP_205,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(VISM/1803)
900,ZSG_FI_GL.SDSP_206,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(VISV/1803)
900,ZSG_FI_GL.SDSP_207,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LEPO)
900,ZSG_FI_GL.SDSP_208,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LEAC/1801)
900,ZSG_FI_GL.SDSP_209,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LERM/1811)
900,ZSG_FI_GL.SDSP_210,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LEHE/1801)
900,ZSG_FI_GL.SDSP_211,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LESV)
900,ZSG_FI_GL.SDSP_212,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(PVPO)
900,ZSG_FI_GL.SDSP_213,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(PVSM/1802)
900,ZSG_FI_GL.SDSP_214,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(PVPS/1802)
900,ZSG_FI_GL.SDSP_215,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(JTSM/1802)
900,ZSG_FI_GL.SDSP_216,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FAPO)
900,ZSG_FI_GL.SDSP_217,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FPAG)
900,ZSG_FI_GL.SDSP_218,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FIAS/1806)
900,ZSG_FI_GL.SDSP_219,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FIAP/1806)
900,ZSG_FI_GL.SDSP_220,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FLVS/1807)
900,ZSG_FI_GL.SDSP_221,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FNSM/1805)
900,ZSG_FI_GL.SDSP_222,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FNSV/1805)
900,ZSG_FI_GL.SDSP_223,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FMSM/1809)
900,ZSG_FI_GL.SDSP_224,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FMSV/1809)
900,ZSG_FI_GL.SDSP_225,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FASV/1804)
900,ZSG_FI_GL.SDSP_226,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(ITSS/1812)
900,ZSG_FI_GL.SDSP_229,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(TS/1813)
900,ZSG_FI_GL.SDSP_230,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(PUUS/1813)
900,ZSG_FI_GL.SDSP_232,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(LEVI/1803)
900,ZSG_FI_GL.SDSP_244,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display(FASM)
900,ZSG_FI_GL.SDSP_245,ZSG_FI_GL.SDSP_XXX,MEAP Financial Statement Report Display (ACDC/1814)
900,ZSG_FI_GL.SDSP_XXX,,MEAP Financial Statement Report Display
900,ZSG_FI_GL.SMANCOMM.ADM,,[Obs] Maintain Salesman Master Table
900,ZSG_FI_GL.SMANCOMM.RPT,,[Obs] Generate Salesman Report
900,ZSG_FI_GLCLS.PRO,,MEAP: Finance- General Ledger Closing
900,ZSG_MM_COND.BTCADM_202,,(Obsolete)MEAP Info Record Price Master Upload (APCR/1810)
900,ZSG_MM_COND.BTCADM_222,,(Obsolete)MEAP Info Record Price Master Upload (FNSV/1805)
900,ZSG_MM_COND.BTCADM_224,,(Obsolete)MEAP Info Record Price Master Upload (FMSV/1809)
900,ZSG_MM_COND.BTCADM_225,,(Obsolete)MEAP Info Record Price Master Upload (FASV/1804)
900,ZSG_MM_COND.UPL_202,ZSG_MM_COND.UPL_XXX,MEAP Purchasing Condition Upload Program Administrator (APCR/1810)
900,ZSG_MM_COND.UPL_222,ZSG_MM_COND.UPL_XXX,MEAP Purchasing Condition Upload Program Administrator (FNSV/1805)
900,ZSG_MM_COND.UPL_224,ZSG_MM_COND.UPL_XXX,MEAP Purchasing Condition Upload Program Administrator (FMSV/1809)
900,ZSG_MM_COND.UPL_225,ZSG_MM_COND.UPL_XXX,MEAP Purchasing Condition Upload Program Administrator (FASV/1804)
900,ZSG_MM_COND.UPL_XXX,,MEAP Purchasing Condition Upload Program Administrator
900,ZSG_MM_CT.DSP_218,ZSG_MM_CT.DSP_XXX,MEAP Contract Display (FIAS/1806)
900,ZSG_MM_CT.DSP_219,ZSG_MM_CT.DSP_XXX,MEAP Contract Display (FIAP/1806)
900,ZSG_MM_CT.DSP_220,ZSG_MM_CT.DSP_XXX,MEAP Contract Display (FLVS/1807)
900,ZSG_MM_CT.DSP_221,ZSG_MM_CT.DSP_XXX,MEAP Contract Display (FNSM/1805)
900,ZSG_MM_CT.DSP_XXX,,MEAP Contract Display
900,ZSG_MM_CT.PRO_218,ZSG_MM_CT.PRO_XXX,MEAP Contract Processor (FIAS/1806)
900,ZSG_MM_CT.PRO_219,ZSG_MM_CT.PRO_XXX,MEAP Contract Processor (FIAP/1806)
900,ZSG_MM_CT.PRO_220,ZSG_MM_CT.PRO_XXX,MEAP Contract Processor (FLVS/1807)
900,ZSG_MM_CT.PRO_221,ZSG_MM_CT.PRO_XXX,MEAP Contract Processor (FNSM/1805)
900,ZSG_MM_CT.PRO_XXX,,MEAP Contract Processor
900,ZSG_MM_IM.DSP_202,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (APCR/1810)
900,ZSG_MM_IM.DSP_203,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (SCPW/1808)
900,ZSG_MM_IM.DSP_205,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (VISM/1803)
900,ZSG_MM_IM.DSP_206,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (VISV/1803)
900,ZSG_MM_IM.DSP_208,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (LEAC/1801)
900,ZSG_MM_IM.DSP_209,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (LERM/1811)
900,ZSG_MM_IM.DSP_210,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (LEHE/1801)
900,ZSG_MM_IM.DSP_213,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (PVSM/1802)
900,ZSG_MM_IM.DSP_214,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (PVPS/1802)
900,ZSG_MM_IM.DSP_215,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (JTSM/1802)
900,ZSG_MM_IM.DSP_218,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FIAS/1806)
900,ZSG_MM_IM.DSP_219,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FIAP/1806)
900,ZSG_MM_IM.DSP_220,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FLVS/1807)
900,ZSG_MM_IM.DSP_221,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FNSM/1805)
900,ZSG_MM_IM.DSP_222,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FNSV/1805)
900,ZSG_MM_IM.DSP_223,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FMSM/1809)
900,ZSG_MM_IM.DSP_224,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FMSV/1809)
900,ZSG_MM_IM.DSP_225,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (FASV/1804)
900,ZSG_MM_IM.DSP_226,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (ITSS/1812)
900,ZSG_MM_IM.DSP_229,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (TS/1813)
900,ZSG_MM_IM.DSP_232,ZSG_MM_IM.DSP_XXX,MEAP Inventory Management Display and Report (LEVI/1803)
900,ZSG_MM_IM.DSP_XXX,,MEAP Inventory Management Display and Report
900,ZSG_MM_IM.SDSP_208,ZSG_MM_IM.SDSP_XXX,MEAP Stock Material Display & Report (LEAC/1801)
900,ZSG_MM_IM.STKOFF_XXX,,MEAP Stock Write Down/Off for NC/FA/EDM (AMAF)
900,ZSG_MM_LA.PRO_208,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LEAC/1801)
900,ZSG_MM_LA.PRO_209,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LERM/1811)
900,ZSG_MM_LA.PRO_210,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LEHE/1801)
900,ZSG_MM_LA.PRO_218,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FIAS/1806)
900,ZSG_MM_LA.PRO_219,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FIAP/1806)
900,ZSG_MM_LA.PRO_220,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FLVS/1807)
900,ZSG_MM_LA.PRO_221,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FNSM/1805)
900,ZSG_MM_LA.PRO_222,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FNSV/1805)
900,ZSG_MM_LA.PRO_223,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FMSM/1809)
900,ZSG_MM_LA.PRO_224,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FMSV/1809)
900,ZSG_MM_LA.PRO_225,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (FASV/1804)
900,ZSG_MM_LA.PRO_232,ZSG_MM_LA.PRO_XXX,MEAP Import Control PO Approval (LEVI/1803)
900,ZSG_MM_LA.PRO_XXX,,MEAP Import Control PO Approval
900,ZSG_MM_LO.CHG-DOC_XXX,,MEAP Logistic Change Material Document
900,ZSG_MM_LO.PRO-GI.CANCEL_203,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (SCPW/1808)
900,ZSG_MM_LO.PRO-GI.CANCEL_205,ZSG_MM_LO.PRO-GI.CANCEL_XXX,MEAP Logistic Goods Issue Cancellation (VISM/1803)
