MANDT,AGR_NAME,UNAME,FROM_DAT,TO_DAT,EXCLUDE,CHANGE_DAT,CHANGE_TIM,CHANGE_TST,ORG_FLAG,COL_FLAG
901,ZSG_BS_OU.PRO,SIMSL_C,4/3/2024,31/12/9999,,21/5/2024,10:46:10 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SLQUEK,4/3/2024,31/12/9999,,4/3/2024,12:03:08 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SLTAN,4/3/2024,31/12/9999,,4/3/2024,12:03:29 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SMCHUA,4/3/2024,31/12/9999,,4/3/2024,12:03:47 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SPLOW,4/3/2024,31/12/9999,,4/3/2024,12:04:07 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SPONG,4/3/2024,31/12/9999,,4/3/2024,12:04:28 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,STEVENTEO,4/3/2024,31/12/9999,,4/3/2024,12:04:42 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,STEVENTEO_C,4/3/2024,31/12/9999,,11/5/2024,11:49:48 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,STEVENTEO_C1,4/3/2024,31/12/9999,,13/5/2024,5:55:48 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SVIRGILIO,4/3/2024,31/12/9999,,4/3/2024,12:04:56 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SWTAN,22/4/2024,31/12/9999,,22/4/2024,9:10:23 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SYLIM,4/3/2024,31/12/9999,,4/3/2024,12:05:13 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,SYTHAM,4/3/2024,31/12/9999,,4/3/2024,12:05:28 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TERENCELIEW,4/3/2024,31/12/9999,,4/3/2024,12:05:41 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TEST-KAREN,29/4/2024,31/12/9999,,29/4/2024,10:10:26 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TESTODATA,4/3/2024,31/12/9999,,23/4/2024,10:42:12 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TNODA,4/3/2024,31/12/9999,,4/3/2024,12:06:00 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TOMYONG,4/3/2024,31/12/9999,,4/3/2024,12:06:14 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TOMYONG_C,4/3/2024,31/12/9999,,12/5/2024,10:23:49 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TOMYONG_YT,4/3/2024,31/12/9999,,17/5/2024,2:04:22 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TSEKIZAWA,4/3/2024,31/12/9999,,4/3/2024,12:06:31 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,TWNG,4/3/2024,31/12/9999,,4/3/2024,12:06:45 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,T_SAP_ALL,22/2/2024,31/12/9999,,22/2/2024,10:49:43 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WHCHUI,4/3/2024,31/12/9999,,4/3/2024,12:07:22 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WHCHUI_SV,4/3/2024,31/12/9999,,19/6/2024,4:04:32 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WILFREDCHER,4/3/2024,31/12/9999,,4/3/2024,12:08:06 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WILFREDCHR_C,4/3/2024,31/12/9999,,13/5/2024,12:58:18 AM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WINSTONCHIN,4/3/2024,31/12/9999,,4/3/2024,2:03:14 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WMLEONG,4/3/2024,31/12/9999,,4/3/2024,2:03:33 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WMWANG,4/3/2024,31/12/9999,,4/3/2024,2:03:55 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WNSTNCHIN_C,4/3/2024,31/12/9999,,12/5/2024,10:24:53 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WNSTNCHIN_YT,4/3/2024,31/12/9999,,17/5/2024,12:40:15 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WPLAU,4/3/2024,31/12/9999,,4/3/2024,2:04:15 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WSLEE,4/3/2024,31/12/9999,,4/3/2024,2:04:48 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,WYLEE,4/3/2024,31/12/9999,,4/3/2024,2:05:01 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,XYOH,4/3/2024,31/12/9999,,4/3/2024,2:05:45 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YEHARA,18/4/2024,31/12/9999,,18/4/2024,4:41:24 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YHALIM,4/3/2024,31/12/9999,,4/3/2024,2:05:59 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YHALIM_C,14/5/2024,31/12/9999,,14/5/2024,2:48:05 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YHNEUI,4/3/2024,31/12/9999,,4/3/2024,2:06:16 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YIWASAKI,4/3/2024,31/12/9999,,4/3/2024,2:06:36 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YSTAN,4/3/2024,31/12/9999,,4/3/2024,2:06:53 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YSTAN_C,4/3/2024,31/12/9999,,28/5/2024,1:39:39 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YUSENTASCO01,17/5/2024,31/12/9999,,17/5/2024,4:34:17 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YUSENTASCO02,4/3/2024,31/12/9999,,4/3/2024,2:07:26 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YVONNECHIA,4/3/2024,31/12/9999,,4/3/2024,2:07:49 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YVONNECHIA_C,4/3/2024,31/12/9999,,27/5/2024,3:36:15 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,YYNG,4/3/2024,31/12/9999,,4/3/2024,2:08:03 PM,0/1/1900 0:00,,
901,ZSG_BS_OU.PRO,ZONALIEW,4/3/2024,31/12/9999,,4/3/2024,2:08:29 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,BOSENHUANG,6/5/2024,31/12/9999,,6/5/2024,3:03:37 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,BOSENHUANG_C,6/5/2024,31/12/9999,,17/5/2024,6:46:34 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,KARENSEE,6/5/2024,31/12/9999,,6/5/2024,3:03:37 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,KARENSEE_C,6/5/2024,31/12/9999,,16/5/2024,11:28:08 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,MKGAN,6/5/2024,31/12/9999,,6/5/2024,3:03:37 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,YHALIM,6/5/2024,31/12/9999,,6/5/2024,3:03:37 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_615,YHALIM_C,14/5/2024,31/12/9999,,14/5/2024,2:48:05 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,ANRINEKEE,4/3/2024,31/12/9999,,4/3/2024,11:18:30 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,BJTAN,4/3/2024,31/12/9999,,4/3/2024,11:20:18 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,CECILIANG,4/3/2024,31/12/9999,,4/3/2024,11:25:58 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,CLARALIM,4/3/2024,31/12/9999,,4/3/2024,11:27:23 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,CLARATANYY,4/3/2024,31/12/9999,,4/3/2024,11:27:44 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,CYNDILIM,4/3/2024,31/12/9999,,4/3/2024,11:29:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,EVELYNWOON,4/3/2024,31/12/9999,,4/3/2024,11:34:25 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,EVELYNWOON_C,14/5/2024,31/12/9999,,14/5/2024,3:05:57 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,HEIDITAN,21/5/2024,31/12/9999,,21/5/2024,3:47:22 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,IVYLIM,4/3/2024,31/12/9999,,4/3/2024,11:40:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,JASONONG,4/3/2024,31/12/9999,,4/3/2024,11:41:03 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,JASONONG_C,4/3/2024,31/12/9999,,11/5/2024,11:25:59 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,JOYCELEE,4/3/2024,31/12/9999,,4/3/2024,11:43:23 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,JOYCELEE_C,4/3/2024,31/12/9999,,3/6/2024,6:02:35 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,JQONG,4/3/2024,31/12/9999,,4/3/2024,11:43:42 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,KLYEW,4/3/2024,31/12/9999,,4/3/2024,11:46:02 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,LKTAY,4/3/2024,31/12/9999,,4/3/2024,11:47:20 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,LKTAY_C,4/3/2024,31/12/9999,,23/5/2024,5:57:28 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,SYLIM,4/3/2024,31/12/9999,,4/3/2024,12:05:13 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,WHCHUI,4/3/2024,31/12/9999,,4/3/2024,12:07:22 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,WHCHUI_SV,4/3/2024,31/12/9999,,19/6/2024,4:04:32 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_812,WSLEE,4/3/2024,31/12/9999,,4/3/2024,2:04:48 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,ALEXLIEW,4/3/2024,31/12/9999,,4/3/2024,11:15:40 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,CLARATANYY,4/3/2024,31/12/9999,,4/3/2024,11:27:44 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,CTCHEW,4/3/2024,31/12/9999,,4/3/2024,11:29:10 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,LKTAY,4/3/2024,31/12/9999,,4/3/2024,11:47:20 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,LKTAY_C,4/3/2024,31/12/9999,,23/5/2024,5:57:28 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,SHONG,4/3/2024,31/12/9999,,4/3/2024,12:02:29 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_813,TSEKIZAWA,4/3/2024,31/12/9999,,4/3/2024,12:06:31 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,ANRINEKEE,4/3/2024,31/12/9999,,4/3/2024,11:18:30 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,BJTAN,4/3/2024,31/12/9999,,4/3/2024,11:20:18 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,CECILIANG,4/3/2024,31/12/9999,,4/3/2024,11:25:58 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,CLARALIM,4/3/2024,31/12/9999,,4/3/2024,11:27:23 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,CLARATANYY,4/3/2024,31/12/9999,,4/3/2024,11:27:44 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,CYNDILIM,4/3/2024,31/12/9999,,4/3/2024,11:29:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,EVELYNWOON,4/3/2024,31/12/9999,,4/3/2024,11:34:25 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,EVELYNWOON_C,14/5/2024,31/12/9999,,14/5/2024,3:05:57 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,HEIDITAN,21/5/2024,31/12/9999,,21/5/2024,3:47:22 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,IVYLIM,4/3/2024,31/12/9999,,4/3/2024,11:40:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,JASONONG,4/3/2024,31/12/9999,,4/3/2024,11:41:03 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,JASONONG_C,4/3/2024,31/12/9999,,11/5/2024,11:25:59 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,JOYCELEE,4/3/2024,31/12/9999,,4/3/2024,11:43:23 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,JOYCELEE_C,4/3/2024,31/12/9999,,3/6/2024,6:02:35 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,JQONG,4/3/2024,31/12/9999,,4/3/2024,11:43:42 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,KLYEW,4/3/2024,31/12/9999,,4/3/2024,11:46:02 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,LKTAY,4/3/2024,31/12/9999,,4/3/2024,11:47:20 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,LKTAY_C,4/3/2024,31/12/9999,,23/5/2024,5:57:28 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,SYLIM,4/3/2024,31/12/9999,,4/3/2024,12:05:13 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,TSEKIZAWA,4/3/2024,31/12/9999,,4/3/2024,12:06:31 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,WHCHUI,4/3/2024,31/12/9999,,4/3/2024,12:07:22 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,WHCHUI_SV,4/3/2024,31/12/9999,,19/6/2024,4:04:32 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_815,WSLEE,4/3/2024,31/12/9999,,4/3/2024,2:04:48 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,ANDREWSHEN,4/3/2024,31/12/9999,,4/3/2024,11:16:50 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,ANTHONYFUNG,4/3/2024,31/12/9999,,4/3/2024,11:18:54 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,BPENSIE,4/3/2024,31/12/9999,,4/3/2024,11:21:09 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,BPENSIE_C,4/3/2024,31/12/9999,,27/5/2024,3:07:54 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CCTAY,4/3/2024,31/12/9999,,4/3/2024,11:25:41 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CFTEOH,4/3/2024,31/12/9999,,4/3/2024,11:26:21 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CFTEOH,25/4/2024,31/12/9999,,25/4/2024,4:51:06 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CFTEOH_C,4/3/2024,31/12/9999,,30/5/2024,10:05:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CFTEOH_C,25/4/2024,31/12/9999,,30/5/2024,10:05:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CHTAY,4/3/2024,31/12/9999,,4/3/2024,11:27:04 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CHTAY_C,4/3/2024,31/12/9999,,29/5/2024,6:30:59 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CLEE,4/3/2024,31/12/9999,,4/3/2024,11:28:11 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CLIFFORDCHUA,4/3/2024,31/12/9999,,4/3/2024,11:28:35 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CMVOO,4/3/2024,31/12/9999,,4/3/2024,11:28:55 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CWCHIAM,4/3/2024,31/12/9999,,4/3/2024,11:29:29 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CYTAN,4/3/2024,31/12/9999,,4/3/2024,11:30:08 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,CYTAN_C,4/3/2024,31/12/9999,,12/5/2024,10:20:50 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,DAMIENYUEN,4/3/2024,31/12/9999,,4/3/2024,11:30:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,DANIELLEE,4/3/2024,31/12/9999,,4/3/2024,11:30:45 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,DAVEHENG,4/3/2024,31/12/9999,,4/3/2024,11:31:05 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,DENISTAN,4/3/2024,31/12/9999,,4/3/2024,11:31:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,ELAINEONG,4/3/2024,31/12/9999,,4/3/2024,11:33:12 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,EVELYNTAN,4/3/2024,31/12/9999,,4/3/2024,11:34:08 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,FWLIM,4/3/2024,31/12/9999,,4/3/2024,11:36:06 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,FWLIM_C,4/3/2024,31/12/9999,,12/5/2024,5:01:07 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,GARRYQUEK,4/3/2024,31/12/9999,,4/3/2024,11:36:26 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,GRACECHAN,4/3/2024,31/12/9999,,4/3/2024,11:37:18 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,GRACECHAN_C,4/3/2024,31/12/9999,,14/6/2024,4:15:05 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,HKNG,4/3/2024,31/12/9999,,4/3/2024,11:38:32 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,JASONLIEW,4/3/2024,31/12/9999,,4/3/2024,11:40:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,JECHONG,4/3/2024,31/12/9999,,4/3/2024,11:41:24 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,JECHONG_C,4/3/2024,31/12/9999,,15/5/2024,5:49:23 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,JEFFREYCHIA,4/3/2024,31/12/9999,,4/3/2024,11:41:50 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,JHLUI,4/3/2024,31/12/9999,,4/3/2024,11:42:29 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,KATHERINETAN,4/3/2024,31/12/9999,,4/3/2024,11:44:54 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,KATHRINELEE,4/3/2024,31/12/9999,,4/3/2024,11:45:11 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,KELVINLOH,4/3/2024,31/12/9999,,4/3/2024,11:45:29 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,KSLEE,4/3/2024,31/12/9999,,4/3/2024,11:46:24 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,KTLOW,4/3/2024,31/12/9999,,4/3/2024,11:46:48 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,LLKONG,4/3/2024,31/12/9999,,4/3/2024,11:47:45 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,LNOBRERA,4/3/2024,31/12/9999,,4/3/2024,11:48:34 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,MLCHUA,4/3/2024,31/12/9999,,4/3/2024,11:49:50 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,MLCHUA_C,4/3/2024,31/12/9999,,5/6/2024,3:37:18 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,MPNG,4/3/2024,31/12/9999,,4/3/2024,11:50:14 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,MPNG_C,4/3/2024,31/12/9999,,29/5/2024,6:29:59 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,MTKHIN,4/3/2024,31/12/9999,,4/3/2024,11:52:06 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,NIGELHO,4/3/2024,31/12/9999,,4/3/2024,11:52:59 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,NIGELHO_C,4/3/2024,31/12/9999,,16/5/2024,11:24:09 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,PATRICKCHU,4/3/2024,31/12/9999,,4/3/2024,11:57:54 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,PLHO,4/3/2024,31/12/9999,,4/3/2024,11:58:39 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,ROYSTONKWIK,4/3/2024,31/12/9999,,4/3/2024,11:59:57 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,SANISALEH,4/3/2024,31/12/9999,,4/3/2024,12:00:59 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,SLTAN,4/3/2024,31/12/9999,,4/3/2024,12:03:29 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,SPONG,4/3/2024,31/12/9999,,4/3/2024,12:04:28 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,TNODA,4/3/2024,31/12/9999,,4/3/2024,12:06:00 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,WILFREDCHER,4/3/2024,31/12/9999,,4/3/2024,12:08:06 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,WILFREDCHR_C,4/3/2024,31/12/9999,,13/5/2024,12:58:18 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,WMLEONG,4/3/2024,31/12/9999,,4/3/2024,2:03:33 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,WMWANG,4/3/2024,31/12/9999,,4/3/2024,2:03:55 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,WPLAU,4/3/2024,31/12/9999,,4/3/2024,2:04:15 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,YHNEUI,4/3/2024,31/12/9999,,4/3/2024,2:06:16 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,YIWASAKI,4/3/2024,31/12/9999,,4/3/2024,2:06:36 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,YVONNECHIA,4/3/2024,31/12/9999,,4/3/2024,2:07:49 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,YVONNECHIA_C,4/3/2024,31/12/9999,,27/5/2024,3:36:15 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_833,ZONALIEW,4/3/2024,31/12/9999,,4/3/2024,2:08:29 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,ANDREWSHEN,4/3/2024,31/12/9999,,4/3/2024,11:16:50 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,ANTHONYFUNG,4/3/2024,31/12/9999,,4/3/2024,11:18:54 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,BPENSIE,4/3/2024,31/12/9999,,4/3/2024,11:21:09 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,BPENSIE_C,4/3/2024,31/12/9999,,27/5/2024,3:07:54 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CCTAY,4/3/2024,31/12/9999,,4/3/2024,11:25:41 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CFTEOH,4/3/2024,31/12/9999,,4/3/2024,11:26:21 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CFTEOH,25/4/2024,31/12/9999,,25/4/2024,4:51:06 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CFTEOH_C,4/3/2024,31/12/9999,,30/5/2024,10:05:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CFTEOH_C,25/4/2024,31/12/9999,,30/5/2024,10:05:46 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CHTAY,4/3/2024,31/12/9999,,4/3/2024,11:27:04 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CHTAY_C,4/3/2024,31/12/9999,,29/5/2024,6:30:59 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CLEE,4/3/2024,31/12/9999,,4/3/2024,11:28:11 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CLIFFORDCHUA,4/3/2024,31/12/9999,,4/3/2024,11:28:35 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CMVOO,4/3/2024,31/12/9999,,4/3/2024,11:28:55 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CWCHIAM,4/3/2024,31/12/9999,,4/3/2024,11:29:29 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CYTAN,4/3/2024,31/12/9999,,4/3/2024,11:30:08 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,CYTAN_C,4/3/2024,31/12/9999,,12/5/2024,10:20:50 PM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,DAMIENYUEN,4/3/2024,31/12/9999,,4/3/2024,11:30:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,DANIELLEE,4/3/2024,31/12/9999,,4/3/2024,11:30:45 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,DAVEHENG,4/3/2024,31/12/9999,,4/3/2024,11:31:05 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,DENISTAN,4/3/2024,31/12/9999,,4/3/2024,11:31:27 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,ELAINEONG,4/3/2024,31/12/9999,,4/3/2024,11:33:12 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,EVELYNTAN,4/3/2024,31/12/9999,,4/3/2024,11:34:08 AM,0/1/1900 0:00,,
901,ZSG_BS_UT.DSP_835,FWLIM,4/3/2024,31/12/9999,,4/3/2024,11:36:06 AM,0/1/1900 0:00,,
