Client,ROLE,MASTER_ROLE,DESC
800,ZSG_SD_CMIR.DSP_851,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(APCR/1810)
800,ZSG_SD_CMIR.DSP_861,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(SEMI/1808)
800,ZSG_SD_CMIR.DSP_872,ZSG_SD_CMIR.DSP_XXX,MEAP Customer Material Info Record Display and Report(PUPS/1811)
800,ZSG_SD_CMIR.DSP_XXX,,MEAP Customer Material Info Record Display and Report
800,ZSG_SD_COND.ADMPR00_511,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_512,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_513,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_515,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_516,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_517,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_518,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_519,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_520,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_521,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_522,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_523,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACO/1889)
800,ZSG_SD_COND.ADMPR00_611,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(AMMD/1890)
800,ZSG_SD_COND.ADMPR00_613,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator-AMSP
800,ZSG_SD_COND.ADMPR00_615,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(AMAF/1890)
800,ZSG_SD_COND.ADMPR00_711,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(AMHR/1891)
800,ZSG_SD_COND.ADMPR00_713,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(AMLC/1891)
800,ZSG_SD_COND.ADMPR00_716,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(Procurement/1891)
800,ZSG_SD_COND.ADMPR00_718,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(AMIS/1891)
800,ZSG_SD_COND.ADMPR00_811,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(LEPO/1801)
800,ZSG_SD_COND.ADMPR00_812,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(LEAC/1801)
800,ZSG_SD_COND.ADMPR00_813,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(LERM/1801)
800,ZSG_SD_COND.ADMPR00_815,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(LEHE/1801)
800,ZSG_SD_COND.ADMPR00_816,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(LESV/1801)
800,ZSG_SD_COND.ADMPR00_831,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FAPP/1820)
800,ZSG_SD_COND.ADMPR00_832,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FAPM/1820)
800,ZSG_SD_COND.ADMPR00_833,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FAIS/1820)
800,ZSG_SD_COND.ADMPR00_835,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FASS/1820)
800,ZSG_SD_COND.ADMPR00_836,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FACS/1820)
800,ZSG_SD_COND.ADMPR00_837,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FACS/1820)
800,ZSG_SD_COND.ADMPR00_838,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FASV/1820)
800,ZSG_SD_COND.ADMPR00_839,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(FASM/1820)
800,ZSG_SD_COND.ADMPR00_851,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(APCR/1810)
800,ZSG_SD_COND.ADMPR00_861,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(SEMI/1808)
800,ZSG_SD_COND.ADMPR00_871,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(PUPO/1811)
800,ZSG_SD_COND.ADMPR00_872,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(PUPS/1811)
800,ZSG_SD_COND.ADMPR00_873,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(PUSV/1811)
800,ZSG_SD_COND.ADMPR00_911,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator(ACDC/1813)
800,ZSG_SD_COND.ADMPR00_XXX,,MEAP Sales Price PR00 Administrator
800,ZSG_SD_COND.ADMPR00_YUSEN,ZSG_SD_COND.ADMPR00_XXX,MEAP Sales Price PR00 Administrator-YUSEN
800,ZSG_SD_COND.ADM_812,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LEAC/1801)
800,ZSG_SD_COND.ADM_813,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LERM/1801)
800,ZSG_SD_COND.ADM_815,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(LEHE/1801)
800,ZSG_SD_COND.ADM_833,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FAIS/1820)
800,ZSG_SD_COND.ADM_833PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FIAS/1806/1821/1805/1809)
800,ZSG_SD_COND.ADM_835,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FASS/1820)
800,ZSG_SD_COND.ADM_835PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FASS/1806)
800,ZSG_SD_COND.ADM_836,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FACS/1820)
800,ZSG_SD_COND.ADM_836PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FNSV/1805)
800,ZSG_SD_COND.ADM_837,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FACS/1820)
800,ZSG_SD_COND.ADM_837PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FMSV/1809)
800,ZSG_SD_COND.ADM_838,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(FASV/1820)
800,ZSG_SD_COND.ADM_838PR00,ZSG_SD_COND.ADM_XXX,MEAP Sales Price PR00 Administrator(FASV/1824)
800,ZSG_SD_COND.ADM_851,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(APCR/1810)
800,ZSG_SD_COND.ADM_861,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(SEMI/1808)
800,ZSG_SD_COND.ADM_872,ZSG_SD_COND.ADM_XXX,MEAP Sales Condition Master Administrator(PUPS/1811)
800,ZSG_SD_COND.ADM_XXX,,MEAP Sales Condition Master Administrator
800,ZSG_SD_COND.DSP_511,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_512,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_513,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_515,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_516,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_517,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_518,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_519,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_520,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_521,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_522,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_523,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (ACO/1889)
800,ZSG_SD_COND.DSP_615,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (AMAF/1890)
800,ZSG_SD_COND.DSP_716,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (Procurement/1891)
800,ZSG_SD_COND.DSP_718,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (AMIS/1891)
800,ZSG_SD_COND.DSP_812,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LEAC/1801)
800,ZSG_SD_COND.DSP_813,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LERM/1801)
800,ZSG_SD_COND.DSP_815,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (LEHE/1801)
800,ZSG_SD_COND.DSP_833,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FAIS/1820)
800,ZSG_SD_COND.DSP_835,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FASS/1820)
800,ZSG_SD_COND.DSP_836,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FACS/1820)
800,ZSG_SD_COND.DSP_837,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FACS/1820)
800,ZSG_SD_COND.DSP_838,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (FASV/1820)
800,ZSG_SD_COND.DSP_851,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (APCR/1810)
800,ZSG_SD_COND.DSP_861,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (Power Semicon/1808)
800,ZSG_SD_COND.DSP_872,ZSG_SD_COND.DSP_XXX,MEAP Sales Condition Display and Report (PUPS/1802 1811)
800,ZSG_SD_COND.DSP_XXX,,MEAP Sales Condition Display and Report
800,ZSG_SD_COND.UPLPR00_511,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_512,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_513,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_515,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_516,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_517,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_518,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_519,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_520,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_521,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_522,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_523,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACO/1889)
800,ZSG_SD_COND.UPLPR00_611,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMMD/1890)
800,ZSG_SD_COND.UPLPR00_613,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMSP)
800,ZSG_SD_COND.UPLPR00_615,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMAF/1890)
800,ZSG_SD_COND.UPLPR00_711,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMHR/1891)
800,ZSG_SD_COND.UPLPR00_713,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMLC/1891)
800,ZSG_SD_COND.UPLPR00_716,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (Procurement/1891)
800,ZSG_SD_COND.UPLPR00_718,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (AMIS/1891)
800,ZSG_SD_COND.UPLPR00_811,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (LEPO/1801)
800,ZSG_SD_COND.UPLPR00_812,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (LEAC/1801)
800,ZSG_SD_COND.UPLPR00_813,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (LERM/1801)
800,ZSG_SD_COND.UPLPR00_815,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (LEHE/1801)
800,ZSG_SD_COND.UPLPR00_816,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (LESV/1801)
800,ZSG_SD_COND.UPLPR00_831,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FAPP/1820)
800,ZSG_SD_COND.UPLPR00_832,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FAPM/1820)
800,ZSG_SD_COND.UPLPR00_833,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FAIS/1820)
800,ZSG_SD_COND.UPLPR00_834,ZSG_SD_COND.UPLPR00_XXX,
800,ZSG_SD_COND.UPLPR00_835,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FASS/1820)
800,ZSG_SD_COND.UPLPR00_836,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FACS/1820)
800,ZSG_SD_COND.UPLPR00_837,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FACS/1820)
800,ZSG_SD_COND.UPLPR00_838,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FASV/1820)
800,ZSG_SD_COND.UPLPR00_839,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (FASM/1820)
800,ZSG_SD_COND.UPLPR00_861,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (SEMI/1808)
800,ZSG_SD_COND.UPLPR00_871,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (PUPO/1811)
800,ZSG_SD_COND.UPLPR00_872,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (PUPS/1811)
800,ZSG_SD_COND.UPLPR00_873,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (PUSV/1811)
800,ZSG_SD_COND.UPLPR00_911,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator (ACDC/1813)
800,ZSG_SD_COND.UPLPR00_XXX,,MEAP Sales Condition PR00 Upload Program Administrator
800,ZSG_SD_COND.UPLPR00_YUSEN,ZSG_SD_COND.UPLPR00_XXX,MEAP Sales Condition PR00 Upload Program Administrator-YUSEN
